ID,Var_ID,Name,Description,ord
EA067-3,EA067,Elite stratification,"Elite stratification, in which an elite class derives its superior status from, and perpetuates it through, control over scarce resources, particularly land, and is thereby differentiated from a property-less proletariat or serf class",3
EA067-4,EA067,Dual stratification,"Dual stratification into a hereditary aristocracy and a lower class of ordinary commoners or freemen, where traditionally ascribed noble status is at least as decisive as control over scarce resources",4
EA067-5,EA067,Complex stratification,Complex stratification into social classes correlated in large measure with extensive differentiation of occupational statuses,5
EA067-9,EA067,No secondary type,No secondary type,9
EA067-NA,EA067,Missing data,Missing data,99
EA068-1,EA068,Absence of distinctions,Caste distinctions absent or insignificant,1
EA068-2,EA068,Despised occupation groups,"One or more despised occupational groups, e.g., smiths or leather workers, distinguished from the general population, regarded as outcastes by the latter, and characterized by strict endogamy",2
EA068-3,EA068,Ethnic stratification,"Ethnic stratification, in which a superordinate caste withholds privileges from and refuses to intermarry with a subordinate caste (or castes) which it stigmatizes as ethnically alien, e.g., as descended from a conquered and culturally inferior indigenous population, from former slaves, or from foreign immigrants of different race and/or culture",3
EA068-4,EA068,Complex caste stratification,Complex caste stratification in which occupational differentiation emphasizes hereditary ascription and endogamy to the near exclusion of achievable class statuses,4
EA068-NA,EA068,Missing data,Missing data,99
EA069-1,EA069,Absence of distinctions,Caste distinctions absent or insignificant,1
EA069-2,EA069,Despised occupation groups,"One or more despised occupational groups, e.g., smiths or leather workers, distinguished from the general population, regarded as outcastes by the latter, and characterized by strict endogamy",2
EA069-3,EA069,Ethnic stratification,"Ethnic stratification, in which a superordinate caste withholds privileges from and refuses to intermarry with a subordinate caste (or castes) which it stigmatizes as ethnically alien, e.g., as descended from a conquered and culturally inferior indigenous population, from former slaves, or from foreign immigrants of different race and/or culture",3
EA069-4,EA069,Complex caste stratification,Complex caste stratification in which occupational differentiation emphasizes hereditary ascription and endogamy to the near exclusion of achievable class statuses,4
EA069-9,EA069,No secondary type,No secondary type,9
EA069-NA,EA069,Missing data,Missing data,99
EA070-1,EA070,Absence of slavery,Absence or near absence of slavery,1
EA070-2,EA070,"Slavery, nonhereditary","Incipient or nonhereditary slavery, i.e., where slave status is temporary and not transmitted to the children of slaves",2
EA070-3,EA070,"Slavery, no info on heritability",Slavery reported but not identified as hereditary or nonhereditary,3
EA070-4,EA070,"Slavery, hereditary",Hereditary slavery present and of at least modest social significance,4
EA070-NA,EA070,Missing data,Missing data,99
EA071-1,EA071,Slavery never practiced,Slavery never practiced,1
EA071-2,EA071,Past slavery,"Slavery present in past, but not currently in existence",2
EA071-3,EA071,Past and present slavery,Slavery present currently and in past,3
EA071-NA,EA071,Missing data,Missing data,99
EA072-1,EA072,Patrilineal heir,Patrilineal heir,1
EA072-2,EA072,Matrilineal heir,Matrilineal heir,2
EA072-3,EA072,Nonhered: appointed by auth.,Nonhereditary succession through appointment by some higher authority,3
EA072-4,EA072,Nonhered: seniority,Nonhereditary succession on the basis primarily of seniority or age,4
EA072-5,EA072,Nonhered: influence,"Nonhereditary succession through influence, e.g., of wealth or social status",5
EA072-6,EA072,Nonhered: election,Nonhereditary succession through election or some other mode of formal consensus,6
EA072-7,EA072,Nonhered: inf. consensus,Nonhereditary succession through informal consensus,7
EA072-9,EA072,Absence of office,Absence of any office resembling that of a local headman,9
EA072-NA,EA072,Missing data,Missing data,99
EA073-1,EA073,Son,Hereditary succession by a son,1
EA073-2,EA073,Patrilineal heir,Hereditary succession by a patrilineal heir who takes precedence over a son,2
EA073-3,EA073,Sister's son,Hereditary succession by a sister's son,3
EA073-4,EA073,Matrilineal heir,"Hereditary succession by a matrilineal heir who takes precedence over a sister's son, e.g., a younger brother",4
EA073-5,EA073,Nonhereditary,Nonhereditary,5
EA073-9,EA073,Absence of office,Absence of any office resembling that of a local headman,9
EA073-NA,EA073,Missing data,Missing data,99
EA074-1,EA074,No inher. of real property,Absence of individual property rights in land or of any rule of inheritance governing the transmission of such rights,1
EA074-2,EA074,Matrilineal by sister's sons,Matrilineal inheritance by a sister's son or sons,2
EA074-3,EA074,Matrilineal by heirs,Inheritance by matrilineal heirs who take precedence over sisters' sons,3
EA074-4,EA074,"Children, less for daughters","Inheritance by children, but with daughters receiving less than sons",4
EA074-5,EA074,Children,Inheritance by children of either sex or both,5
EA074-6,EA074,Patrilineal by heirs,Inheritance by patrilineal heirs who take precedence over sons,6
EA074-7,EA074,Patrilineal by sons,Patrilineal inheritance by a son or sons,7
EA074-NA,EA074,Missing data,Missing data,99
EA075-1,EA075,Equally distributed,Equal or relatively equal distribution among all members of the category,1
EA075-2,EA075,Best qualified,"Exclusive or predominant inheritance by the member of the category adjudged best qualified, either by the deceased or by his surviving relatives",2
EA075-3,EA075,Ultimogeniture,"Ultimogeniture, i.e., predominant inheritance by the junior member of the category",3
EA075-4,EA075,Primogeniture,"Primogeniture, i.e., predominant inheritance by the senior member of the category",4
EA075-9,EA075,No inher. of real property,Absence of inheritance of real property,9
EA075-NA,EA075,Missing data,Missing data,99
EA076-1,EA076,No inher. of mov. property,"Absence of individual rights to movable property or of any rule of inheritance governing the transmission of such rights. This includes the destruction, burial, or giving away of movable property",1
EA076-2,EA076,Matrilineal by sister's sons,Matrilineal inheritance by a sister's son or sons,2
EA076-3,EA076,Matrilineal by heirs,Inheritance by matrilineal heirs who take precedence over sisters' sons,3
EA076-4,EA076,"Children, less for daughters","Inheritance by children, but with daughters receiving less than sons",4
EA076-5,EA076,Children,Inheritance by children of either sex or both,5
EA076-6,EA076,Patrilineal by heirs,Inheritance by patrilineal heirs who take precedence over sons,6
EA076-7,EA076,Patrilineal by sons,Patrilineal inheritance by a son or sons,7
EA076-NA,EA076,Missing data,Missing data,99
EA077-1,EA077,Equally distributed,Equal or relatively equal distribution among all members of the category,1
EA077-2,EA077,Best qualified,"Exclusive or predominant inheritance by the member of the category adjudged best qualified, either by the deceased or by his surviving relatives",2
EA077-3,EA077,Ultimogeniture,"Ultimogeniture, i.e., predominant inheritance by the junior member of the category",3
EA077-4,EA077,Primogeniture,"Primogeniture, i.e., predominant inheritance by the senior member of the category",4
EA077-9,EA077,No inher. of mov. property,"Absence of inheritance of movable property; includes the destruction, burial, or giving away of movable property",9
EA077-NA,EA077,Missing data,Missing data,99
EA078-1,EA078,Precluded by early marriage,Premarital sex relations precluded by a very early age of marriage for females,1
EA078-2,EA078,"Prohibited, strongly sanctioned","Insistence on virginity; premarital sex relations prohibited, strongly sanctioned, and in fact rare",2
EA078-3,EA078,Prohibited but weakly sanctioned,Premarital sex relations prohibited but weakly sanctioned and not infrequent in fact,3
EA078-4,EA078,"Permitted, sanction if pregnancy",Premarital sex relations allowed and not sanctioned unless pregnancy results,4
EA078-5,EA078,Trial marriage,"Trial marriage; monogamous premarital sex relations permitted with the expectation of marriage if pregnancy results, promiscuous relations being prohibited and sanctioned",5
EA078-6,EA078,"Permitted, no sanctions",Premarital sex relations freely permitted and subject to no sanctions,6
